,国证价值,内地消费,中证信息,中证新能,中证医药,沪深300,中证500,中证800,中证1000,国证A指
date,399371.SZ,000942.SH,000935.SH,399808.SZ,000933.SH,000300.SH,000905.SH,000906.SH,000852.SH,399317.SZ
2013/12/2,0.272,0.321828571,0.7184,,0.712457143,0.229485714,0.52,0.278857143,,0.3792
2013/12/3,0.277257143,0.350628571,0.740114286,,0.761371429,0.2336,0.5648,0.290742857,,0.401371429
2013/12/4,0.3008,0.4064,0.749485714,,0.785828571,0.254857143,0.602285714,0.320228571,,0.429028571
2013/12/5,0.306514286,0.426742857,0.740114286,,0.790628571,0.261942857,0.622628571,0.327771429,,0.4288
2013/12/6,0.304228571,0.435885714,0.721371429,,0.7904,0.256914286,0.621028571,0.322971429,,0.422628571
2013/12/9,0.304457143,0.456685714,0.741485714,,0.7968,0.260114286,0.644571429,0.327771429,,0.435428571
2013/12/10,0.315428571,0.478171429,0.752685714,,0.782171429,0.270628571,0.653257143,0.335085714,,0.441828571
2013/12/11,0.279314286,0.456685714,0.740114286,,0.767314286,0.233371429,0.633142857,0.302171429,,0.414628571
2013/12/12,0.271085714,0.453942857,0.754285714,,0.781485714,0.222857143,0.637028571,0.298971429,,0.415771429
2013/12/13,0.253257143,0.445942857,0.751542857,,0.787885714,0.201142857,0.635428571,0.28,,0.409371429
2013/12/16,0.217142857,0.432685714,0.7488,,0.757028571,0.204342857,0.605028571,0.277257143,,0.367085714
2013/12/17,0.2064,0.3984,0.741257143,,0.775085714,0.194971429,0.592914286,0.262857143,,0.354971429
2013/12/18,0.205714286,0.399771429,0.746285714,,0.7904,0.1968,0.5968,0.268342857,,0.355657143
2013/12/19,0.186971429,0.383542857,0.735314286,,0.770742857,0.181028571,0.576228571,0.246857143,,0.342857143
2013/12/20,0.144228571,0.338742857,0.714971429,,0.755885714,0.134171429,0.5472,0.199771429,,0.294171429
2013/12/23,0.1568,0.349485714,0.706742857,,0.8192,0.144,0.545142857,0.208914286,,0.300114286
2013/12/24,0.151771429,0.3568,0.725257143,,0.809828571,0.142171429,0.551314286,0.203657143,,0.305142857
2013/12/25,0.162971429,0.379885714,0.760914286,,0.805714286,0.155428571,0.581257143,0.224685714,,0.332571429
2013/12/26,0.131657143,0.327314286,0.724571429,,0.789485714,0.125257143,0.5328,0.186285714,,0.287542857
2013/12/27,0.153371429,0.364114286,0.759085714,,0.805942857,0.1504,0.5712,0.213714286,,0.326628571
2013/12/30,0.149942857,0.364342857,0.759314286,,0.793828571,0.144,0.5776,0.209828571,,0.328457143
2013/12/31,0.179428571,0.401142857,0.7664,,0.813714286,0.1728,0.591771429,0.2432,,0.351085714
2014/1/2,0.163885714,0.403428571,0.797714286,,0.843428571,0.173485714,0.619657143,0.248457143,,0.361371429
2014/1/3,0.144,0.379657143,0.805942857,,0.8368,0.150171429,0.605257143,0.229485714,,0.344914286
2014/1/6,0.1184,0.314057143,0.780342857,,0.793142857,0.125942857,0.536228571,0.191542857,,0.288914286
2014/1/7,0.116571429,0.313142857,0.787428571,,0.812342857,0.122285714,0.549485714,0.184457143,,0.292571429
2014/1/8,0.112457143,0.319542857,0.791085714,,0.823085714,0.114285714,0.545142857,0.172114286,,0.294171429
2014/1/9,0.103314286,0.286171429,0.772342857,,0.812342857,0.104914286,0.512685714,0.1568,,0.266285714
2014/1/10,0.098285714,0.279085714,0.730057143,,0.768228571,0.100114286,0.471085714,0.140342857,,0.245942857
2014/1/13,0.098285714,0.263771429,0.715657143,,0.750628571,0.096,0.461942857,0.137371429,,0.242057143
2014/1/14,0.109028571,0.3136,0.751542857,,0.7776,0.107657143,0.509485714,0.1584,,0.272
2014/1/15,0.096228571,0.302857143,0.778514286,,0.803885714,0.097371429,0.515657143,0.144228571,,0.266742857
2014/1/16,0.099428571,0.304457143,0.770742857,,0.785371429,0.101942857,0.532571429,0.152228571,,0.273142857
2014/1/17,0.090514286,0.254171429,0.751314286,,0.752,0.092114286,0.501257143,0.135542857,,0.250057143
2014/1/20,0.085942857,0.248228571,0.723428571,,0.714742857,0.086857143,0.483428571,0.127085714,,0.2352
2014/1/21,0.089828571,0.257142857,0.744228571,,0.720228571,0.088,0.508114286,0.133257143,,0.250742857
2014/1/22,0.1168,0.327542857,0.773028571,,0.768228571,0.110628571,0.573942857,0.172114286,,0.304685714
2014/1/23,0.101714286,0.329828571,0.791314286,,0.759771429,0.101028571,0.587428571,0.160685714,,0.301714286
2014/1/24,0.110628571,0.349714286,0.818742857,,0.792228571,0.112,0.637942857,0.182628571,,0.3312
2014/1/27,0.088457143,0.318171429,0.813028571,,0.757485714,0.091885714,0.626057143,0.152457143,,0.300571429
2014/1/28,0.101714286,0.309257143,0.799314286,,0.7792,0.098285714,0.6256,0.162514286,,0.307428571
2014/1/29,0.111314286,0.301942857,0.8256,,0.795657143,0.106057143,0.652342857,0.178057143,,0.3312
2014/1/30,0.096,0.261257143,0.816457143,,0.785142857,0.089371429,0.631542857,0.151314286,,0.305142857
2014/2/7,0.096228571,0.274971429,0.842285714,,0.778514286,0.091428571,0.665828571,0.162057143,,0.330057143
2014/2/10,0.133257143,0.368,0.864457143,,0.842285714,0.125257143,0.716342857,0.2176,,0.3936
2014/2/11,0.153828571,0.369828571,0.854857143,,0.849142857,0.1408,0.721371429,0.242057143,,0.412342857
2014/2/12,0.156571429,0.386057143,0.858057143,,0.860114286,0.143085714,0.726628571,0.247314286,,0.427657143
2014/2/13,0.155885714,0.382171429,0.839314286,,0.828114286,0.135542857,0.709485714,0.232914286,,0.399085714
2014/2/14,0.1632,0.417371429,0.854628571,,0.858971429,0.150857143,0.729142857,0.258742857,,0.437028571
2014/2/17,0.177371429,0.464457143,0.877257143,,0.8752,0.176228571,0.746514286,0.295314286,,0.472457143
2014/2/18,0.160228571,0.443885714,0.877485714,,0.879771429,0.1488,0.747657143,0.273142857,,0.461485714
2014/2/19,0.190171429,0.473371429,0.877714286,,0.8928,0.188342857,0.750857143,0.308114286,,0.479771429
2014/2/20,0.182857143,0.440228571,0.862628571,,0.871771429,0.1744,0.737828571,0.289371429,,0.461942857
2014/2/21,0.162971429,0.412571429,0.8624,,0.8672,0.147428571,0.730514286,0.251885714,,0.437714286
2014/2/24,0.112457143,0.343314286,0.866285714,,0.872914286,0.100571429,0.721142857,0.191314286,,0.394971429
2014/2/25,0.077485714,0.223085714,0.804114286,,0.822171429,0.069257143,0.640914286,0.130285714,,0.3104
2014/2/26,0.082971429,0.222628571,0.810057143,,0.832914286,0.075657143,0.659885714,0.1424,,0.328685714
2014/2/27,0.089828571,0.180571429,0.781485714,,0.768914286,0.0688,0.610971429,0.129371429,,0.298971429
2014/2/28,0.097828571,0.243657143,0.808228571,,0.7824,0.085257143,0.646857143,0.152,,0.335542857
2014/3/3,0.112228571,0.2832,0.831085714,,0.802971429,0.093942857,0.690514286,0.176914286,,0.368914286
2014/3/4,0.120685714,0.266742857,0.827428571,,0.7968,0.095314286,0.708571429,0.181257143,,0.3744
2014/3/5,0.097142857,0.272228571,0.820342857,,0.769142857,0.084342857,0.701485714,0.157028571,,0.3616
2014/3/6,0.113142857,0.278628571,0.800685714,,0.750171429,0.090057143,0.698285714,0.164571429,,0.367771429
2014/3/7,0.104914286,0.2896,0.785142857,,0.786285714,0.088228571,0.689828571,0.158628571,,0.361371429
2014/3/10,0.068342857,0.2128,0.725257143,,0.709714286,0.066742857,0.591085714,0.111314286,,0.255771429
2014/3/11,0.0704,0.239542857,0.729828571,,0.739657143,0.067885714,0.611657143,0.115657143,,0.264457143
2014/3/12,0.071314286,0.226057143,0.715428571,,0.7296,0.067885714,0.608685714,0.114057143,,0.256914286
2014/3/13,0.083428571,0.290971429,0.739428571,,0.769371429,0.0784,0.637942857,0.126857143,,0.301028571
2014/3/14,0.074742857,0.254628571,0.731885714,,0.735314286,0.069714286,0.616457143,0.118628571,,0.278171429
2014/3/17,0.082514286,0.292571429,0.752,,0.775771429,0.0752,0.664914286,0.1312,,0.321828571
2014/3/18,0.0848,0.311314286,0.749485714,,0.770742857,0.080685714,0.685257143,0.1328,,0.334171429
2014/3/19,0.0832,0.269257143,0.725714286,,0.739428571,0.075885714,0.680457143,0.127085714,,0.322514286
2014/3/20,0.072914286,0.189942857,0.678857143,,0.677485714,0.0656,0.610971429,0.110171429,,0.262857143
2014/3/21,0.125257143,0.246171429,0.703314286,,0.716571429,0.091657143,0.665142857,0.1504,,0.3408
2014/3/24,0.1504,0.254628571,0.696228571,,0.7088,0.107657143,0.687542857,0.178971429,,0.370971429
2014/3/25,0.146514286,0.244342857,0.698742857,,0.692571429,0.1056,0.6976,0.176228571,,0.370057143
2014/3/26,0.142857143,0.230628571,0.704914286,,0.72,0.102171429,0.693257143,0.173028571,,0.372342857
2014/3/27,0.132571429,0.190857143,0.6656,,0.68,0.0928,0.658971429,0.151085714,,0.330971429
2014/3/28,0.136,0.177371429,0.626514286,,0.639771429,0.091428571,0.5984,0.1376,,0.285257143
2014/3/31,0.125028571,0.169828571,0.626971429,,0.628342857,0.086857143,0.565714286,0.128,,0.265142857
2014/4/1,0.136914286,0.202514286,0.655085714,,0.642057143,0.095314286,0.611657143,0.144914286,,0.296228571
2014/4/2,0.160685714,0.213485714,0.650742857,,0.626514286,0.107657143,0.609828571,0.158628571,,0.306057143
2014/4/3,0.128914286,0.1984,0.661257143,,0.626285714,0.093028571,0.606171429,0.1424,,0.290971429
2014/4/4,0.148571429,0.2288,0.761371429,,0.642971429,0.114285714,0.6432,0.171428571,,0.334628571
2014/4/8,0.195428571,0.275657143,0.7648,,0.671542857,0.146514286,0.653942857,0.218285714,,0.382857143
2014/4/9,0.2,0.292571429,0.791771429,,0.6976,0.156114286,0.694857143,0.234971429,,0.407771429
2014/4/10,0.2304,0.325714286,0.805714286,,0.694628571,0.185142857,0.702171429,0.267657143,,0.438171429
2014/4/11,0.228114286,0.350857143,0.781257143,,0.717257143,0.179428571,0.6864,0.260571429,,0.428342857
2014/4/14,0.2192,0.362057143,0.783542857,,0.718628571,0.171428571,0.6896,0.256457143,,0.433828571
2014/4/15,0.178971429,0.299428571,0.765485714,,0.687771429,0.1344,0.661028571,0.205942857,,0.377142857
2014/4/16,0.178742857,0.287085714,0.750171429,,0.670171429,0.1312,0.645485714,0.2032,,0.373257143
2014/4/17,0.153371429,0.267428571,0.747657143,,0.637485714,0.106971429,0.619885714,0.177828571,,0.352228571
2014/4/18,0.153828571,0.273142857,0.768685714,,0.656228571,0.109028571,0.6368,0.182628571,,0.36
2014/4/21,0.113371429,0.222857143,0.752685714,,0.613714286,0.081828571,0.596114286,0.1456,,0.311542857
2014/4/22,0.135771429,0.218514286,0.698742857,,0.581028571,0.0912,0.573028571,0.152685714,,0.304228571
2014/4/23,0.137142857,0.239542857,0.687314286,,0.581485714,0.095314286,0.572571429,0.154285714,,0.303085714
2014/4/24,0.130285714,0.219885714,0.666971429,,0.564114286,0.085028571,0.546514286,0.136685714,,0.279085714
2014/4/25,0.109257143,0.155657143,0.553828571,,0.537371429,0.069028571,0.481828571,0.107657143,,0.230857143
2014/4/28,0.0896,0.133257143,0.515428571,,0.501257143,0.058057143,0.402514286,0.088457143,,0.181028571
2014/4/29,0.0992,0.147885714,0.528685714,,0.508114286,0.062628571,0.412571429,0.098057143,,0.192228571
2014/4/30,0.094857143,0.089828571,0.547428571,,0.5232,0.056457143,0.418285714,0.090285714,,0.188342857
2014/5/5,0.093485714,0.103085714,0.563657143,,0.530742857,0.058057143,0.436342857,0.0944,,0.197028571
2014/5/6,0.0912,0.0928,0.581942857,,0.534628571,0.054628571,0.442514286,0.093257143,,0.202285714
2014/5/7,0.0816,0.071542857,0.549028571,,0.511542857,0.047771429,0.405028571,0.083885714,,0.176685714
2014/5/8,0.074514286,0.060114286,0.511771429,,0.502857143,0.039771429,0.402742857,0.071085714,,0.164342857
2014/5/9,0.062171429,0.034285714,0.472228571,,0.485942857,0.029942857,0.375542857,0.059428571,,0.145371429
2014/5/12,0.091885714,0.055085714,0.511542857,,0.514285714,0.050514286,0.4256,0.0848,,0.186971429
2014/5/13,0.093485714,0.061942857,0.508571429,,0.511085714,0.052571429,0.425828571,0.082742857,,0.1888
2014/5/14,0.095085714,0.045942857,0.519542857,,0.515885714,0.053028571,0.426285714,0.085028571,,0.189942857
2014/5/15,0.083657143,0.030857143,0.493257143,,0.491657143,0.044342857,0.389942857,0.072685714,,0.161142857
2014/5/16,0.085257143,0.0352,0.491428571,,0.476114286,0.047085714,0.386057143,0.073828571,,0.16
2014/5/19,0.063771429,0.022857143,0.466057143,,0.448228571,0.030857143,0.370057143,0.058514286,,0.145371429
2014/5/20,0.071085714,0.023085714,0.478171429,,0.455085714,0.037485714,0.378285714,0.064,,0.153371429
2014/5/21,0.087085714,0.034742857,0.498057143,,0.466057143,0.047771429,0.397485714,0.073371429,,0.166857143
2014/5/22,0.086171429,0.031542857,0.495542857,,0.472,0.042971429,0.3952,0.072685714,,0.165257143
2014/5/23,0.096685714,0.034514286,0.511314286,,0.482057143,0.048914286,0.4128,0.080914286,,0.182628571
2014/5/26,0.1056,0.0496,0.528,,0.512228571,0.056457143,0.4368,0.087542857,,0.205257143
2014/5/27,0.096914286,0.043885714,0.520685714,,0.501485714,0.051885714,0.430628571,0.083657143,,0.1936
2014/5/28,0.115657143,0.058971429,0.590171429,,0.5136,0.067428571,0.461485714,0.101257143,,0.2224
2014/5/29,0.102171429,0.050057143,0.562057143,,0.494171429,0.052571429,0.433142857,0.086628571,,0.197028571
2014/5/30,0.093942857,0.050285714,0.562971429,,0.490971429,0.047085714,0.433142857,0.081142857,,0.192914286
2014/6/3,0.083657143,0.0368,0.5504,,0.481142857,0.0384,0.426971429,0.070628571,,0.180571429
2014/6/4,0.069485714,0.028342857,0.528685714,,0.448228571,0.0288,0.407314286,0.058057143,,0.157485714
2014/6/5,0.085257143,0.044114286,0.544685714,,0.488228571,0.0288,0.438171429,0.065828571,,0.179885714
2014/6/6,0.076342857,0.030857143,0.555657143,,0.497142857,0.034742857,0.436342857,0.071542857,,0.183314286
2014/6/9,0.085028571,0.102171429,0.523885714,,0.496914286,0.047085714,0.422171429,0.082514286,,0.1872
2014/6/10,0.112457143,0.119542857,0.565485714,,0.512914286,0.071085714,0.454857143,0.102628571,,0.226057143
2014/6/11,0.110857143,0.122742857,0.570057143,,0.5264,0.071314286,0.469942857,0.104457143,,0.232
2014/6/12,0.104685714,0.113828571,0.567542857,,0.524571429,0.062628571,0.463085714,0.0992,,0.225828571
2014/6/13,0.143314286,0.136457143,0.607542857,,0.535542857,0.095314286,0.497371429,0.133942857,,0.266057143
2014/6/16,0.156571429,0.1568,0.657142857,,0.592,0.119542857,0.446628571,0.1552,,0.281142857
2014/6/17,0.130971429,0.1408,0.641828571,,0.578971429,0.098057143,0.418057143,0.125257143,,0.250514286
2014/6/18,0.170514286,0.105371429,0.643428571,,0.5712,0.130057143,0.4048,0.152457143,,0.261028571
2014/6/19,0.155657143,0.081371429,0.568914286,,0.526857143,0.122514286,0.344914286,0.134628571,,0.203657143
2014/6/20,0.0768,0.087542857,0.586742857,,0.529371429,0.052571429,0.366857143,0.077942857,,0.175085714
2014/6/23,0.117257143,0.095085714,0.605714286,,0.530057143,0.096685714,0.381257143,0.123428571,,0.220571429
2014/6/24,0.1104,0.1136,0.615314286,,0.546514286,0.096228571,0.396342857,0.121828571,,0.234057143
2014/6/25,0.101942857,0.067885714,0.596571429,,0.5408,0.076114286,0.381257143,0.103542857,,0.212342857
2014/6/26,0.199542857,0.079542857,0.626285714,,0.556114286,0.154514286,0.4128,0.175085714,,0.274742857
2014/6/27,0.134628571,0.087085714,0.620571429,,0.558171429,0.103314286,0.431314286,0.140571429,,0.265828571
2014/6/30,0.2048,0.094857143,0.647314286,,0.579657143,0.163657143,0.458742857,0.190857143,,0.303085714
2014/7/1,0.222857143,0.082057143,0.675657143,,0.588114286,0.167085714,0.480914286,0.201371429,,0.3152
2014/7/2,0.2336,0.087542857,0.696228571,,0.616457143,0.175771429,0.507657143,0.215085714,,0.338057143
2014/7/3,0.205257143,0.105828571,0.710857143,,0.665371429,0.148571429,0.537371429,0.191771429,,0.336685714
2014/7/4,0.208685714,0.112685714,0.707885714,,0.643428571,0.153828571,0.532342857,0.192457143,,0.338514286
2014/7/7,0.209371429,0.094857143,0.679771429,,0.6096,0.147657143,0.530514286,0.189942857,,0.331885714
2014/7/8,0.236571429,0.120228571,0.684571429,,0.613714286,0.173714286,0.543085714,0.211657143,,0.350628571
2014/7/9,0.200685714,0.082742857,0.635428571,,0.584457143,0.140571429,0.509485714,0.177371429,,0.310628571
2014/7/10,0.114057143,0.0736,0.621714286,,0.575314286,0.061028571,0.511314286,0.112,,0.2736
2014/7/11,0.106057143,0.151771429,0.623771429,,0.579657143,0.053942857,0.539657143,0.114971429,,0.2784
2014/7/14,0.127085714,0.201371429,0.652342857,,0.603657143,0.070171429,0.578285714,0.131657143,,0.305828571
2014/7/15,0.1312,0.214171429,0.669485714,,0.636114286,0.074971429,0.584228571,0.141714286,,0.313142857
2014/7/16,0.144457143,0.202057143,0.667428571,,0.632685714,0.081828571,0.5744,0.142628571,,0.3104
2014/7/17,0.1216,0.192685714,0.669714286,,0.629257143,0.059885714,0.565942857,0.119542857,,0.296685714
2014/7/18,0.130514286,0.230857143,0.6704,,0.643657143,0.066285714,0.575085714,0.1264,,0.305828571
2014/7/21,0.125257143,0.248685714,0.680914286,,0.659885714,0.065142857,0.567542857,0.123428571,,0.300342857
2014/7/22,0.149714286,0.2784,0.691428571,,0.673142857,0.093485714,0.597257143,0.158857143,,0.336914286
2014/7/23,0.159314286,0.273828571,0.672228571,,0.6336,0.102628571,0.577828571,0.167085714,,0.335542857
2014/7/24,0.210971429,0.304914286,0.638171429,,0.649371429,0.141028571,0.5824,0.202742857,,0.370742857
2014/7/25,0.2352,0.321371429,0.660571429,,0.665828571,0.160457143,0.605942857,0.2224,,0.391085714
2014/7/28,0.296457143,0.381485714,0.700114286,,0.695771429,0.224914286,0.642514286,0.301942857,,0.464457143
2014/7/29,0.298285714,0.379428571,0.731428571,,0.711771429,0.228571429,0.665371429,0.314742857,,0.485942857
2014/7/30,0.2784,0.287771429,0.742171429,,0.743085714,0.213485714,0.667657143,0.301485714,,0.480914286
2014/7/31,0.294857143,0.342171429,0.742628571,,0.7488,0.2336,0.682971429,0.330285714,,0.494628571
2014/8/1,0.279542857,0.330057143,0.718857143,,0.762285714,0.216914286,0.661028571,0.301942857,,0.472914286
2014/8/4,0.320685714,0.381942857,0.736457143,,0.7824,0.257828571,0.694171429,0.359771429,,0.511542857
2014/8/5,0.314514286,0.3904,0.754971429,,0.771657143,0.254857143,0.700342857,0.359542857,,0.517028571
2014/8/6,0.298742857,0.370514286,0.765485714,,0.7776,0.244342857,0.712685714,0.3504,,0.512685714
2014/8/7,0.269485714,0.312,0.762971429,,0.744457143,0.205257143,0.696685714,0.303771429,,0.482057143
2014/8/8,0.274971429,0.321142857,0.778285714,,0.760685714,0.217142857,0.709485714,0.318857143,,0.498971429
2014/8/11,0.311542857,0.366857143,0.786057143,,0.795885714,0.2544,0.738971429,0.375085714,,0.541942857
2014/8/12,0.300114286,0.351314286,0.793142857,,0.784,0.245714286,0.747657143,0.366171429,,0.539885714
2014/8/13,0.295085714,0.344228571,0.7888,,0.762057143,0.242514286,0.736,0.360228571,,0.5344
2014/8/14,0.270628571,0.3072,0.772571429,,0.736228571,0.205257143,0.714514286,0.308114286,,0.497828571
2014/8/15,0.285714286,0.336457143,0.793371429,,0.760914286,0.229028571,0.7296,0.344685714,,0.524342857
2014/8/18,0.297371429,0.363657143,0.815771429,,0.784914286,0.246628571,0.745371429,0.372114286,,0.553371429
2014/8/19,0.306742857,0.366171429,0.816914286,,0.776,0.256228571,0.754057143,0.3872,,0.570514286
2014/8/20,0.294628571,0.351085714,0.809142857,,0.772114286,0.243657143,0.7584,0.372342857,,0.560914286
2014/8/21,0.280685714,0.352228571,0.810057143,,0.7584,0.229028571,0.760457143,0.359085714,,0.5536
2014/8/22,0.295314286,0.343085714,0.821714286,,0.775542857,0.241828571,0.767314286,0.374628571,,0.568685714
2014/8/25,0.275428571,0.3184,0.807542857,,0.7424,0.217142857,0.759085714,0.339885714,,0.540342857
2014/8/26,0.257828571,0.279771429,0.786285714,,0.693714286,0.192914286,0.732571429,0.300342857,,0.501028571
2014/8/27,0.2528,0.281371429,0.789485714,,0.691885714,0.188114286,0.730514286,0.295771429,,0.494857143
2014/8/28,0.227885714,0.263085714,0.759771429,,0.672685714,0.166628571,0.711314286,0.261942857,,0.458742857
2014/8/29,0.253257143,0.304457143,0.784914286,,0.695771429,0.191771429,0.730057143,0.295314286,,0.485257143
2014/9/1,0.264685714,0.326171429,0.818285714,,0.718628571,0.208685714,0.758171429,0.3232,,0.517485714
2014/9/2,0.303771429,0.355428571,0.846857143,,0.751771429,0.244114286,0.786742857,0.371885714,,0.561828571
2014/9/3,0.3264,0.396571429,0.860571429,,0.776685714,0.275657143,0.798171429,0.416457143,,0.591542857
2014/9/4,0.345828571,0.413028571,0.875657143,,0.788571429,0.300114286,0.815542857,0.447085714,,0.618742857
2014/9/5,0.365485714,0.447314286,0.878857143,,0.805257143,0.327542857,0.822628571,0.477714286,,0.6352
2014/9/9,0.357714286,0.453028571,0.879314286,,0.818057143,0.319771429,0.826285714,0.477028571,,0.638171429
2014/9/10,0.350857143,0.4384,0.8752,,0.809142857,0.308342857,0.8288,0.4672,,0.640685714
2014/9/11,0.343542857,0.405942857,0.894857143,,0.793371429,0.298057143,0.832,0.456457143,,0.635885714
2014/9/12,0.397485714,0.418742857,0.899885714,,0.810285714,0.346971429,0.838171429,0.505371429,,0.673828571
